"","n_rep","mc_capacity","n_species","n_patch","p_branch","min_env","max_env","rho","min_optim","max_optim","sd_env_net","theta","K_type","K0","sd_env","spatial_env_cor","phi","min_niche_width","max_niche_width","niche_cost","p_dispersal","min_alpha","max_alpha","alpha_div","beta_div","gamma_div"
"5868",8,55471.851435438,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.368875,12.886125,18.255
"5869",9,56949.6908356227,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.80403333333333,17.3879666666667,23.192
"5870",10,51707.1701661564,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.49294166666667,13.6300583333333,19.123
"5871",11,50951.4738638524,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.17145833333333,14.9015416666667,21.073
"5872",12,51240.5490944297,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.26441666666667,12.8845833333333,18.149
"5873",13,46093.4273780418,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.5946,10.7994,16.394
"5874",14,47717.0208720061,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.93775,11.60925,17.547
"5875",15,47324.9903316665,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.12646666666667,14.8145333333333,19.941
"5876",16,49134.3177206754,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.11651666666667,12.8904833333333,18.007
"5877",17,52748.9821015457,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.72433333333333,12.7426666666667,18.467
"5878",18,49140.2935519042,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.87091666666667,15.0840833333333,20.955
"5879",19,53292.1588450761,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.932525,12.193475,18.126
"5880",20,56042.3027162574,30,120,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.12356666666667,15.1854333333333,20.309
"5881",1,52529.3003948251,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.92563846153846,14.7743615384615,19.7
"5882",2,48763.4961198808,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.41118461538462,13.5888153846154,19
"5883",3,53669.573577679,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.56765384615385,10.5053461538462,15.073
"5884",4,55026.1783736024,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.57383846153846,17.4261615384615,23
"5885",5,50208.5317789255,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.41403846153846,15.6589615384615,22.073
"5886",6,52974.5133432668,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.66674615384615,17.7802538461538,23.447
"5887",7,56172.0054631857,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.63199230769231,17.9310076923077,22.563
"5888",8,52172.5632770727,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.80623846153846,16.2397615384615,22.046
"5889",9,55465.6256352045,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.85813076923077,16.3388692307692,21.197
"5890",10,58680.1493155564,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.03261538461538,15.0213846153846,21.054
"5891",11,49654.1083189279,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.68314615384615,14.6768538461538,20.36
"5892",12,53857.5186400102,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.72133076923077,13.8236692307692,19.545
"5893",13,54179.0172898918,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.28423076923077,13.2547692307692,18.539
"5894",14,56292.1848792544,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.2445,17.0645,22.309
"5895",15,60972.6017116028,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.33956153846154,14.6604384615385,20
"5896",16,55147.5511602268,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.61808461538462,12.7889153846154,18.407
"5897",17,54571.514231585,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.00603076923077,15.4169692307692,20.423
"5898",18,51227.5695985593,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.10935384615385,16.4296461538462,22.539
"5899",19,62929.0041787988,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.21050769230769,11.9314923076923,17.142
"5900",20,53050.4849730328,30,130,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.19377692307692,11.6552230769231,16.849
"5901",1,61869.1431131101,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.11067857142857,15.5013214285714,21.612
"5902",2,56171.9602940347,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.07565,13.47135,18.547
"5903",3,59720.3098338022,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.96326428571429,14.5037357142857,19.467
"5904",4,56814.3062236623,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.99525,11.66075,16.656
"5905",5,59129.7588156479,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.26409285714286,16.7359071428571,23
"5906",6,59583.6259982245,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.94102857142857,13.0589714285714,18
"5907",7,76315.3105552196,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.94967142857143,17.2243285714286,23.174
"5908",8,58888.0255487186,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.07122142857143,13.7577785714286,18.829
"5909",9,66847.8514690698,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.37771428571429,13.7112857142857,19.089
"5910",10,58606.526244903,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.94315714285714,13.0568428571429,19
"5911",11,57838.7154443798,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.01979285714286,11.7842071428571,16.804
"5912",12,56959.4048270509,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.26002142857143,14.3959785714286,19.656
"5913",13,59599.9095906191,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.60844285714286,13.5595571428571,19.168
"5914",14,57160.1724308406,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.88517142857143,17.0878285714286,22.973
"5915",15,64186.814137544,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.50297857142857,13.8220214285714,19.325
"5916",16,64530.2732210406,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.25211428571429,13.0498857142857,18.302
"5917",17,57801.9410218913,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.82315714285714,14.3788428571429,19.202
"5918",18,72281.8701003083,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.87270714285714,14.7782928571429,20.651
"5919",19,59777.2630132866,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.02083571428571,16.3851642857143,22.406
"5920",20,62407.5543625454,30,140,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.02977142857143,15.5162285714286,20.546
"5921",1,65193.5739042874,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.4599,18.7131,24.173
"5922",2,66770.7648570928,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.81705333333333,13.4399466666667,19.257
"5923",3,68354.9423014358,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.84739333333333,14.3846066666667,20.232
"5924",4,69700.9553512264,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.52825333333333,13.9047466666667,19.433
"5925",5,69822.021445942,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,3.63239333333333,12.3746066666667,16.007
"5926",6,67144.5394669362,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.7694,14.3376,20.107
"5927",7,60484.9629559295,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.44564666666667,15.8663533333333,21.312
"5928",8,71354.7692118657,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,6.32851333333333,19.1354866666667,25.464
"5929",9,65947.5629855239,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.35397333333333,17.4690266666667,22.823
"5930",10,63943.3152508461,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.10418666666667,13.8958133333333,19
"5931",11,63496.0974708587,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.1924,14.2896,19.482
"5932",12,64893.3186619743,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.80356,16.35644,21.16
"5933",13,69425.3154200988,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.90684666666667,16.3981533333333,21.305
"5934",14,69029.1043974479,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.07746,11.28254,16.36
"5935",15,61363.4499725366,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.81328666666667,16.8267133333333,21.64
"5936",16,62573.4463588976,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.973,13.363,18.336
"5937",17,65116.2301614351,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.21940666666667,14.7835933333333,20.003
"5938",18,66579.252670992,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.98743333333333,16.7105666666667,21.698
"5939",19,62061.1604673121,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,4.20006,17.56494,21.765
"5940",20,59620.7340407179,30,150,0.9,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.01,0,1.5,5.93062666666667,12.6333733333333,18.564
"5941",1,41689.6249118257,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.32286,4.78014,10.103
"5942",2,53937.0692590402,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.38392,4.90708,9.291
"5943",3,35501.8819330296,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,2.95216,3.91084,6.863
"5944",4,46894.8245471853,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.01612,6.98388,13
"5945",5,50241.5254293069,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.1526,4.8474,10
"5946",6,60441.8688571392,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.42048,3.43552,7.856
"5947",7,57198.2876322038,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.74076,1.32224,6.063
"5948",8,51151.1211196497,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.22168,1.85532,7.077
"5949",9,39868.6315260401,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.24198,1.75802,6
"5950",10,60247.015013681,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.205,7.836,14.041
"5951",11,50402.4323842802,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.48118,2.51882,6
"5952",12,44153.2974187508,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.97744,6.02256,12
"5953",13,56095.8073804254,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.78042,3.21958,9
"5954",14,51463.7126590528,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.96464,3.03536,7
"5955",15,51409.2081931821,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.26388,6.92712,12.191
"5956",16,44963.9607711335,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.36158,6.93142,13.293
"5957",17,60441.8688571392,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.6706,2.3294,8
"5958",18,52539.7559017736,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.38292,0.61708,5
"5959",19,50820.5759643565,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.96142,0.0385800000000001,4
"5960",20,47694.2369977988,30,50,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.69386,6.36214,12.056
"5961",1,38050.6078125448,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.79908333333333,6.34591666666667,12.145
"5962",2,48242.8093030906,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.51816666666667,3.28483333333333,6.803
"5963",3,56071.0333626202,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.8017,2.2323,6.034
"5964",4,47801.8583068061,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.0513,8.9487,14
"5965",5,71485.5624774923,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.48698333333333,10.0630166666667,15.55
"5966",6,83374.2212006356,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.59493333333333,1.47406666666667,5.069
"5967",7,59660.7343402346,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.42485,2.57515,8
"5968",8,61927.4836020375,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.45695,7.76005,13.217
"5969",9,57553.2039471545,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.35961666666667,4.51638333333333,8.876
"5970",10,61355.9302500309,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.94383333333333,4.05616666666667,10
"5971",11,56349.2575564287,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.19486666666667,8.80513333333333,15
"5972",12,53409.2305649902,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.88493333333333,7.11506666666667,13
"5973",13,47819.2764577589,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.66368333333333,2.33631666666667,7
"5974",14,45246.4285633167,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.92395,7.46705,11.391
"5975",15,62634.3826716558,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,8.65153333333333,9.34846666666667,18
"5976",16,61263.5429774556,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.95825,9.04175,15
"5977",17,48976.734413134,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.18835,9.00265,15.191
"5978",18,58569.1606309639,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,2.31951666666667,0.680483333333334,3
"5979",19,70787.5281666792,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.75103333333333,6.24896666666667,12
"5980",20,65233.040944788,30,60,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.6701,4.3299,8
"5981",1,78289.7669926103,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.98192857142857,9.01807142857143,14
"5982",2,103900.516083451,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,7.36914285714286,5.77685714285714,13.146
"5983",3,60178.1852976739,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.53505714285714,3.30694285714286,7.842
"5984",4,84604.8911795369,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.93542857142857,7.91657142857143,12.852
"5985",5,65463.6534895662,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.43707142857143,8.56292857142857,14
"5986",6,49135.9851386835,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.90955714285714,10.0904428571429,17
"5987",7,107935.076727278,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.98701428571429,3.80898571428571,7.796
"5988",8,71665.055447024,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.02254285714286,3.97745714285714,8
"5989",9,98217.6805954466,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.70788571428571,5.37011428571429,10.078
"5990",10,79475.4838119189,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.21052857142857,5.79047142857143,12.001
"5991",11,105176.304570682,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.48735714285714,2.51264285714286,8
"5992",12,84556.8091852831,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.9239,6.0761,12
"5993",13,72365.2758504708,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,7.25142857142857,9.74857142857143,17
"5994",14,74099.8442818679,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.03997142857143,8.55502857142857,14.595
"5995",15,85215.1209730444,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,8.50477142857143,11.5152285714286,20.02
"5996",16,73944.1375713419,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.49485714285714,7.50514285714286,14
"5997",17,87586.4324463528,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.0818,5.9182,11
"5998",18,65664.1033026139,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.14245714285714,10.5975428571429,16.74
"5999",19,72365.4023501851,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.86934285714286,3.13065714285714,9
"6000",20,54989.0626293053,30,70,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,3.67137142857143,2.32862857142857,6
"6001",1,124250.426686046,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.94845,7.91855,12.867
"6002",2,82067.6343857341,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.57265,10.68435,16.257
"6003",3,83415.8882976957,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.8624125,8.4005875,14.263
"6004",4,97396.4090815943,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.96775,10.10325,16.071
"6005",5,98735.2854649224,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.5435875,6.0844125,11.628
"6006",6,119832.637072788,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.7464125,7.6535875,13.4
"6007",7,89879.9182427739,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.0212375,10.1387625,15.16
"6008",8,79723.5259482443,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,7.4205,11.6285,19.049
"6009",9,83022.6882531124,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.7081375,11.9388625,18.647
"6010",10,77879.5541081918,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,4.6277625,6.3722375,11
"6011",11,92949.4765236478,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.6995125,10.3004875,17
"6012",12,117330.784648359,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.079725,6.920275,12
"6013",13,88567.7417334889,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,6.1308375,9.8691625,16
"6014",14,87158.5668383545,30,80,0.1,-1,1,1,-1,1,0.05,1,"variable",100,0.1,TRUE,0.05,0.1,1,1,0.05,0,1.5,5.9640375,7.0359625,13
